Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
LAUNDROMAT,2,M3_2,2025-09-03 20:43:20,LG6400,2245.09,1296,490.22,458.87,0.96,0.95,0.97,0.96,220.46,221.42,220.87,219.11,3.54,6.16,2.29,2.17,49.91,2612.03,140.59,0,169.15,3.50,1.74,2.95,7.24,3,7.72
LAUNDROMAT,1,M3_1,2025-09-03 20:43:25,LG6400,1583.87,62.83,1108.05,412.99,0.98,1,0.99,0.95,221.79,210.13,229.16,226.06,2.37,0.30,4.90,1.92,50.09,2860.34,150.43,1,120.48,1.68,0.66,3.59,3.98,0.50,0.84
LAUNDROMAT,2,M3_2,2025-09-03 20:43:25,LG6400,1741.31,507.02,498.36,735.93,0.99,0.98,1,0.99,222.72,214.46,223.21,230.50,2.62,2.42,2.24,3.21,49.56,2615,140.60,1,169.18,2.76,3.91,2.18,4.51,4.35,3.91
LAUNDROMAT,1,M3_1,2025-09-03 20:43:30,LG6400,2836.82,1142.12,1125.45,569.26,0.97,0.95,0.98,0.98,225.51,231.35,233.25,211.93,4.29,5.18,4.95,2.74,49.82,2861.95,150.47,0,120.49,2.40,3.94,4.68,1.84,1.89,0.92
LAUNDROMAT,2,M3_2,2025-09-03 20:43:30,LG6400,1213.70,315.33,400.93,497.45,0.96,0.96,0.95,0.96,219.56,217.61,229.85,211.24,1.94,1.52,1.83,2.46,49.57,2619.21,140.62,0,169.22,3.80,1.74,4.97,3.88,5.84,3.37
LAUNDROMAT,1,M3_1,2025-09-03 20:43:35,LG6400,2095.53,126.57,820.85,1148.10,0.98,0.99,0.97,0.99,223.88,227.26,212.16,232.23,3.19,0.56,3.99,5.02,49.88,2863.40,150.50,1,120.52,2.38,1.16,2.86,1.37,2.49,2.42
LAUNDROMAT,2,M3_2,2025-09-03 20:43:35,LG6400,2105.98,506.74,1032.25,566.99,0.99,0.99,0.99,0.99,224.52,228.06,219.60,225.90,3.18,2.24,4.76,2.53,50.41,2621.61,140.66,1,169.24,2.98,1.47,0.12,5.55,7.50,5.94
LAUNDROMAT,1,M3_1,2025-09-03 20:43:40,LG6400,3002.30,862.10,1307.34,832.85,0.98,0.99,1,0.96,231.48,231.78,235.14,227.53,4.37,3.76,5.57,3.80,50.37,2868.15,150.54,1,120.57,1.85,2.16,4.95,2.12,0.66,3.04
LAUNDROMAT,2,M3_2,2025-09-03 20:43:40,LG6400,2576.69,1024.53,870.43,681.73,0.96,0.96,0.96,0.98,231.85,220.71,238.63,236.22,3.87,4.85,3.80,2.95,49.61,2625.34,140.70,1,169.26,3.30,1.70,1.13,5.93,4.93,0.87
LAUNDROMAT,1,M3_1,2025-09-03 20:43:45,LG6400,1372.11,622.47,473.52,276.12,0.97,0.97,0.97,0.97,221.43,222.47,216.59,225.22,2.14,2.89,2.26,1.27,50.22,2869.90,150.56,1,120.59,3.13,3.92,0,4.74,2.75,6.65
LAUNDROMAT,2,M3_2,2025-09-03 20:43:45,LG6400,753.59,196.44,528.84,28.30,0.97,0.97,0.98,0.96,225.29,225.99,220.96,228.93,1.16,0.89,2.45,0.13,49.89,2628.24,140.72,1,169.28,2.95,3.20,3.09,7.03,3.98,3.29
LAUNDROMAT,1,M3_1,2025-09-03 20:43:50,LG6400,1936.93,1121.84,124.82,690.28,0.97,0.97,0.95,0.99,225.37,223.40,238.96,213.75,3,5.19,0.55,3.27,50.43,2873.03,150.58,1,120.64,2.82,3.89,0.22,4.51,0.40,7.41
LAUNDROMAT,2,M3_2,2025-09-03 20:43:50,LG6400,1530.62,33.07,479.27,1018.28,0.98,0.98,1,0.95,227.13,226.11,232.02,223.27,2.34,0.15,2.07,4.79,49.64,2629.53,140.76,1,169.30,0.83,3.73,3.42,4.89,6.90,7.92
LAUNDROMAT,1,M3_1,2025-09-03 20:43:55,LG6400,2742.78,1140.61,960.75,641.42,0.96,0.95,0.97,0.95,228.12,232.32,226.62,225.41,4.17,5.16,4.37,2.99,49.90,2874.83,150.61,1,120.67,0.66,4.35,2.18,5.41,4.71,2.41
LAUNDROMAT,2,M3_2,2025-09-03 20:43:55,LG6400,1486.94,562.03,875.91,48.99,0.97,0.96,0.98,0.99,234.48,230.24,239.27,233.95,2.17,2.54,3.75,0.21,49.61,2633.87,140.79,1,169.33,3.84,3.29,4.99,1.32,0.04,1.52
LAUNDROMAT,1,M3_1,2025-09-03 20:44:00,LG6400,2041.63,213.45,1261.67,566.51,0.97,0.99,0.97,0.96,222.38,229.84,210.07,227.22,3.24,0.94,6.17,2.60,49.73,2879.40,150.63,0,120.72,3.74,1.40,0.95,2.21,2.15,3.27
LAUNDROMAT,2,M3_2,2025-09-03 20:44:00,LG6400,3220.56,1040.21,1140.69,1039.66,0.97,0.96,0.95,0.99,223.46,221.11,211.56,237.73,5,4.92,5.65,4.42,50.26,2636.12,140.83,1,169.35,3.52,1.41,3.19,6.77,2.66,4.96
LAUNDROMAT,1,M3_1,2025-09-03 20:44:05,LG6400,2429.11,954.20,932.97,541.94,0.99,1,0.99,0.99,219.95,210.58,220.98,228.30,3.74,4.55,4.28,2.39,50.15,2882.04,150.65,1,120.76,1,3.72,0.63,3.60,2.28,0.65
LAUNDROMAT,2,M3_2,2025-09-03 20:44:05,LG6400,3777.62,1174.01,1203.50,1400.11,0.97,0.95,0.98,0.99,230.84,230.45,223.82,238.23,5.60,5.34,5.49,5.96,49.60,2637.49,140.85,1,169.39,1.80,2.27,0.10,0.60,2.83,1.87
LAUNDROMAT,1,M3_1,2025-09-03 20:44:10,LG6400,1984.33,178.98,1441.06,364.29,0.98,0.99,0.97,0.99,229.68,230.03,239.72,219.28,2.90,0.78,6.22,1.68,50.20,2883.93,150.67,1,120.78,0.34,1.32,1.89,6.91,0.46,4.61
LAUNDROMAT,2,M3_2,2025-09-03 20:44:10,LG6400,1874.24,371.03,736.33,766.88,0.97,0.99,0.95,0.97,224.02,214.48,227.09,230.50,2.86,1.74,3.40,3.44,50.45,2638.74,140.90,1,169.43,1.65,4.97,4.14,3.78,2.29,3.47
LAUNDROMAT,1,M3_1,2025-09-03 20:44:15,LG6400,2768.39,757.96,1035.10,975.34,0.98,0.99,0.98,0.97,226.69,237.47,210.28,232.32,4.18,3.22,5.01,4.31,50.29,2887.93,150.70,1,120.80,0.97,2.08,3.54,0.44,3.52,6.64
LAUNDROMAT,2,M3_2,2025-09-03 20:44:15,LG6400,1813.55,412.22,288.62,1112.72,0.98,0.99,0.96,1,223.27,215.43,218.32,236.08,2.67,1.93,1.38,4.72,50.15,2640.66,140.95,1,169.44,4.88,2.55,4.75,7.88,4.40,1.59
LAUNDROMAT,1,M3_1,2025-09-03 20:44:20,LG6400,2929.20,1176,1262.26,490.94,0.98,0.96,1,0.98,225.66,214.11,230.48,232.39,4.45,5.72,5.49,2.16,49.83,2890.12,150.75,1,120.83,3.40,0.32,3.67,5.85,0.90,2.66
LAUNDROMAT,2,M3_2,2025-09-03 20:44:20,LG6400,2395.64,391.72,1208.80,795.13,0.98,0.98,0.97,1,220.72,220.77,217.46,223.93,3.70,1.81,5.72,3.57,50.05,2645.28,140.98,1,169.48,1.24,0.26,3.90,4.37,4.34,3.62
LAUNDROMAT,1,M3_1,2025-09-03 20:44:25,LG6400,360.86,38.31,169.36,153.19,0.99,0.99,0.99,0.98,224.72,237.96,226.02,210.18,0.55,0.16,0.75,0.75,49.78,2891.93,150.78,0,120.86,0.68,1.73,3.16,4.03,4.34,4.32
LAUNDROMAT,2,M3_2,2025-09-03 20:44:25,LG6400,2309.75,1056.49,745.63,507.64,0.98,0.97,0.99,0.98,223.56,222.56,212.71,235.42,3.54,4.91,3.53,2.19,50.26,2649.51,141.03,0,169.51,2.59,1.17,2.41,6.63,2.96,0.14
LAUNDROMAT,1,M3_1,2025-09-03 20:44:30,LG6400,1890.49,805.68,847.61,237.20,0.97,1,0.96,0.96,228.44,211.38,237.04,236.91,2.86,3.83,3.71,1.04,49.59,2896.35,150.79,1,120.88,0.72,2.13,0.73,6.68,4.60,1.23
LAUNDROMAT,2,M3_2,2025-09-03 20:44:30,LG6400,2832.89,1159.66,769.53,903.71,0.96,0.96,0.97,0.96,219.41,214.91,229.61,213.72,4.50,5.64,3.46,4.39,50.40,2653.54,141.06,0,169.56,1.22,0.04,2.87,6.50,0.72,7.56
LAUNDROMAT,1,M3_1,2025-09-03 20:44:35,LG6400,3310.47,1232.61,821.58,1256.29,0.97,0.95,0.95,0.99,224.84,221.07,213.86,239.58,5.06,5.86,4.02,5.29,50.36,2900.63,150.83,0,120.91,0.80,3.87,0.71,4.90,4.38,6.68
LAUNDROMAT,2,M3_2,2025-09-03 20:44:35,LG6400,1517.15,16.61,217.41,1283.13,0.97,0.96,0.96,0.99,227.18,223.15,231.63,226.75,2.26,0.08,0.98,5.74,49.55,2657.24,141.09,0,169.59,3.54,3.96,3.75,6.95,2.49,0.92
LAUNDROMAT,1,M3_1,2025-09-03 20:44:40,LG6400,1843.86,1061.13,640.42,142.31,0.97,0.98,0.97,0.96,229.40,233.09,216.27,238.84,2.77,4.63,3.05,0.62,50.23,2902.28,150.85,0,120.94,1.22,0.92,2.30,0.53,5.36,0.22
LAUNDROMAT,2,M3_2,2025-09-03 20:44:40,LG6400,2803.20,1315.32,1360.89,126.99,0.97,0.99,0.96,0.97,226.39,223.40,235.15,220.63,4.20,5.97,6.04,0.59,49.93,2661.77,141.13,1,169.62,3.03,1.27,1.49,2.83,7.29,6.30
LAUNDROMAT,1,M3_1,2025-09-03 20:44:45,LG6400,2080.39,521.88,631.56,926.95,0.98,0.98,0.96,0.98,235.44,236.70,236.15,233.47,3.02,2.25,2.77,4.03,49.58,2904.90,150.89,1,120.97,0.70,2.42,1.49,2.06,2.73,3.44
LAUNDROMAT,2,M3_2,2025-09-03 20:44:45,LG6400,3405.07,716.81,1365.35,1322.91,0.97,0.99,0.97,0.96,227.86,213.27,237.89,232.42,5.08,3.39,5.94,5.90,50.34,2666.42,141.16,1,169.65,2.70,1.93,2.32,5.53,7.61,2.01
LAUNDROMAT,1,M3_1,2025-09-03 20:44:50,LG6400,1924.20,324.15,481.46,1118.59,1,0.99,1,1,217.42,215.19,219.78,217.27,2.95,1.52,2.19,5.15,50.22,2908.60,150.92,0,120.98,2.77,3.08,0.28,5.44,6.33,0.55
LAUNDROMAT,2,M3_2,2025-09-03 20:44:50,LG6400,3055.31,904.64,1183.33,967.34,0.97,0.97,0.97,0.96,238.26,239.16,236.20,239.41,4.42,3.88,5.16,4.22,50.39,2670.24,141.18,0,169.70,2.02,2.15,0.04,4.35,6.25,7.71
LAUNDROMAT,1,M3_1,2025-09-03 20:44:55,LG6400,1351.35,242.99,690.56,417.81,0.97,0.96,0.96,0.98,228.69,232.21,225.67,228.20,2.05,1.09,3.20,1.87,49.76,2912.83,150.95,1,121.02,2.48,4.47,2.27,5.72,3.88,0.49
LAUNDROMAT,2,M3_2,2025-09-03 20:44:55,LG6400,2578.04,1063.12,814.63,700.29,1,1,0.99,1,225.37,227.42,220.22,228.49,3.83,4.68,3.73,3.07,49.77,2673.19,141.22,0,169.72,0.87,0.03,1.01,3.84,2.63,4.63
LAUNDROMAT,1,M3_1,2025-09-03 20:45:00,LG6400,2019.17,129.23,1137.95,751.99,0.98,0.99,1,0.96,222.98,221.45,233.05,214.45,3.04,0.59,4.90,3.65,50.12,2914.75,150.99,0,121.04,4.09,4.54,0.04,2.54,3.37,1.49
LAUNDROMAT,2,M3_2,2025-09-03 20:45:00,LG6400,1309.61,1007.65,45.97,255.99,1,0.99,1,1,235.02,235.62,237.31,232.12,1.87,4.31,0.19,1.11,50.01,2676.91,141.25,1,169.74,3.29,1.14,1.80,0.78,5.29,7.09
LAUNDROMAT,1,M3_1,2025-09-03 20:45:05,LG6400,1792.33,958.68,261.01,572.64,0.98,0.96,0.97,0.99,218.67,224.67,212.81,218.53,2.78,4.45,1.26,2.64,50.29,2919.05,151.03,1,121.08,3.19,3.14,3.39,1.45,3.30,7.04
LAUNDROMAT,2,M3_2,2025-09-03 20:45:05,LG6400,801.67,423.51,275.08,103.09,0.96,0.96,0.96,0.97,221.34,210.96,215.24,237.84,1.29,2.10,1.34,0.45,50.35,2680.83,141.26,0,169.78,3.63,2.29,1.71,2.85,2.85,0.17
LAUNDROMAT,1,M3_1,2025-09-03 20:45:10,LG6400,1677.96,295.05,864.46,518.45,0.98,0.97,1,0.98,224.49,219.66,228.27,225.55,2.51,1.38,3.80,2.35,50.50,2921.05,151.05,1,121.13,2.75,1.50,1,1.69,0.23,0.35
LAUNDROMAT,2,M3_2,2025-09-03 20:45:10,LG6400,2112.92,353.66,727.19,1032.07,0.97,0.97,0.98,0.95,232.61,235.78,234.05,227.99,3.15,1.55,3.16,4.75,49.65,2683.15,141.31,0,169.82,3.95,3.60,4.85,3.54,3.45,6.87
LAUNDROMAT,1,M3_1,2025-09-03 20:45:15,LG6400,2734.73,621.35,1228.94,884.44,0.97,1,0.95,0.95,216.52,210.05,218.43,221.08,4.36,2.96,5.92,4.20,50.03,2923.11,151.08,0,121.16,0.47,4.78,0.28,7.63,7.22,1.52
LAUNDROMAT,2,M3_2,2025-09-03 20:45:15,LG6400,1203.98,176.20,332.37,695.40,0.97,0.98,0.95,0.97,228.01,229.70,225.51,228.83,1.82,0.78,1.55,3.12,49.65,2685.19,141.34,1,169.83,4.05,0.54,0.90,5.76,3.55,3.01
LAUNDROMAT,1,M3_1,2025-09-03 20:45:20,LG6400,1215.89,391.90,588.94,235.06,0.97,0.96,0.97,0.97,220.14,211.88,232.51,216.03,1.89,1.93,2.62,1.12,49.87,2925.96,151.12,0,121.19,3.79,0.12,3.48,4.69,4.23,2.91
LAUNDROMAT,2,M3_2,2025-09-03 20:45:20,LG6400,2662.44,355.87,1120.93,1185.64,0.97,0.95,0.97,0.99,218.12,219.76,222.45,212.17,4.19,1.70,5.20,5.67,49.57,2688.38,141.37,0,169.87,4.37,2.67,4.63,0.89,1.05,1.81
LAUNDROMAT,1,M3_1,2025-09-03 20:45:25,LG6400,3828.96,1445.81,1194.31,1188.84,0.98,0.98,0.98,0.98,229.81,236.21,239.04,214.16,5.67,6.24,5.09,5.68,49.69,2930.41,151.14,0,121.21,0.62,3.61,0.66,1.97,7.04,4.10
LAUNDROMAT,2,M3_2,2025-09-03 20:45:25,LG6400,1672.87,28.29,957.11,687.46,0.97,0.98,0.97,0.97,222.84,226.85,216.46,225.22,2.61,0.13,4.56,3.14,49.51,2690.47,141.40,1,169.88,2.09,4.36,4.27,0.38,4.21,4.40
LAUNDROMAT,1,M3_1,2025-09-03 20:45:30,LG6400,1223.39,499.91,361.90,361.58,0.96,0.97,0.97,0.95,226.20,217.20,226.76,234.62,1.88,2.37,1.64,1.62,49.56,2935.33,151.15,1,121.23,4.92,4.62,3.22,0.13,4.31,3.58
LAUNDROMAT,2,M3_2,2025-09-03 20:45:30,LG6400,1869.03,660.48,962.18,246.37,0.96,0.96,0.96,0.98,215.17,215.63,217.33,212.57,3,3.20,4.60,1.19,50.36,2692.82,141.44,0,169.89,0.32,2.21,3.64,2.49,5.13,5.70
LAUNDROMAT,1,M3_1,2025-09-03 20:45:35,LG6400,2957.25,1185.90,674.48,1096.87,0.98,0.97,0.98,0.98,218.67,220.83,212.48,222.70,4.59,5.55,3.23,5,49.51,2939.86,151.17,1,121.25,4.47,1.13,1.42,6.37,5.77,2.52
LAUNDROMAT,2,M3_2,2025-09-03 20:45:35,LG6400,3344.92,1279.81,750.88,1314.24,0.97,0.97,0.96,1,223.93,214.54,222.08,235.18,5.10,6.18,3.53,5.59,50.16,2695.54,141.48,0,169.92,2.76,0.58,3.93,5.64,2.04,6.86
LAUNDROMAT,1,M3_1,2025-09-03 20:45:40,LG6400,2370.01,1163.33,289.89,916.80,0.99,1,0.99,0.98,226.07,231.51,220.40,226.31,3.49,5.03,1.32,4.12,50.35,2944.78,151.22,1,121.30,4.24,0.65,3.05,0.27,4.16,3.45
LAUNDROMAT,2,M3_2,2025-09-03 20:45:40,LG6400,1740.30,1068.45,487.18,184.66,0.97,0.97,0.99,0.96,222.07,222.55,215.57,228.10,2.69,4.94,2.28,0.85,50.08,2700.20,141.51,1,169.97,4.08,0.31,3.69,6.84,5.77,0.35
LAUNDROMAT,1,M3_1,2025-09-03 20:45:45,LG6400,2224.36,599.82,424.85,1199.69,0.98,0.98,0.99,0.96,228.51,230.76,233.36,221.40,3.37,2.65,1.84,5.63,49.99,2948.13,151.26,1,121.33,3.31,4.37,4.65,4.15,4.82,3.72
LAUNDROMAT,2,M3_2,2025-09-03 20:45:45,LG6400,1874.30,649.55,1149.22,75.54,0.98,0.97,1,0.96,226.23,219.73,234.17,224.78,2.77,3.05,4.92,0.35,49.71,2704.04,141.52,1,170.01,2.29,1.84,4.98,1.08,1.94,2
LAUNDROMAT,1,M3_1,2025-09-03 20:45:50,LG6400,2200.22,466.85,1324.01,409.36,0.99,1,0.97,0.99,235.18,236.28,238.61,230.65,3.17,1.98,5.74,1.79,50.07,2952.02,151.27,0,121.35,1.09,2.46,4.92,5.65,6.14,3.47
LAUNDROMAT,2,M3_2,2025-09-03 20:45:50,LG6400,1782.63,142.14,1082.62,557.87,0.97,0.97,0.98,0.95,228.11,219.48,229.81,235.04,2.66,0.67,4.81,2.50,50.12,2705.80,141.57,0,170.03,4.94,2.41,2.40,3.34,4.92,4.68
LAUNDROMAT,1,M3_1,2025-09-03 20:45:55,LG6400,3221.84,1101.96,848.20,1271.69,0.99,0.97,0.99,0.99,223.91,216.71,236.63,218.38,4.90,5.22,3.62,5.87,50.42,2954.36,151.29,0,121.39,4.21,1.58,4.28,5.81,3.70,2.36
LAUNDROMAT,2,M3_2,2025-09-03 20:45:55,LG6400,1099.37,61.30,663.75,374.32,0.97,0.97,0.99,0.97,226.37,224.48,223.07,231.55,1.66,0.28,3.01,1.67,49.60,2710.61,141.60,0,170.06,2.21,1.07,3.72,2.34,3.30,4.09
LAUNDROMAT,1,M3_1,2025-09-03 20:46:00,LG6400,2463.55,1032.57,47.21,1383.77,0.97,0.98,0.98,0.96,225.56,228.86,216.59,231.23,3.70,4.62,0.22,6.26,49.53,2956.66,151.34,0,121.42,1.62,3.48,2.22,6.37,0.81,3.02
LAUNDROMAT,2,M3_2,2025-09-03 20:46:00,LG6400,2653.59,709.04,1121.52,823.03,0.98,0.98,0.95,0.99,223.29,238.80,219.61,211.45,4.10,3.02,5.36,3.92,50.12,2712.49,141.63,0,170.08,3.16,2.03,0.73,2.69,5.14,0.37
LAUNDROMAT,1,M3_1,2025-09-03 20:46:05,LG6400,1045.32,124.08,95.29,825.95,0.99,1,0.99,0.98,228.47,234.03,232.84,218.53,1.60,0.53,0.41,3.86,49.77,2959.78,151.35,1,121.44,2.40,1.79,4.06,1.75,5.02,1.97
LAUNDROMAT,2,M3_2,2025-09-03 20:46:05,LG6400,2685.52,1323.31,339.10,1023.11,0.98,1,0.97,0.97,226.99,226.45,229.44,225.08,4.03,5.87,1.53,4.69,49.56,2716.73,141.66,0,170.11,1.20,2.71,1.85,3.64,6.89,4.21
LAUNDROMAT,1,M3_1,2025-09-03 20:46:10,LG6400,1682.91,298.41,930.69,453.81,0.98,0.97,0.98,0.99,222.75,224.96,210.24,233.05,2.63,1.37,4.53,1.97,49.54,2962.43,151.40,1,121.48,4.35,0.97,1.21,0.17,3.43,1.90
LAUNDROMAT,2,M3_2,2025-09-03 20:46:10,LG6400,3435.27,1360.68,940.35,1134.23,0.97,0.96,0.98,0.97,222.69,233.64,223.31,211.13,5.29,6.04,4.31,5.52,50.08,2719.20,141.68,1,170.13,2.53,2.60,4.33,2.57,0.43,5.49
LAUNDROMAT,1,M3_1,2025-09-03 20:46:15,LG6400,1759.43,1290.72,459.81,8.89,0.97,0.97,0.97,0.96,226.35,233.10,224.27,221.68,2.61,5.69,2.11,0.04,50.29,2966.72,151.43,1,121.49,2.94,0.58,4.52,4.06,6.25,0.45
LAUNDROMAT,2,M3_2,2025-09-03 20:46:15,LG6400,2175.47,259.73,611.72,1304.02,0.99,0.99,0.98,1,221.10,212.95,234.34,216.01,3.31,1.23,2.65,6.04,50.24,2720.24,141.71,1,170.15,4.92,4.37,0.93,7.22,7.21,3.58
LAUNDROMAT,1,M3_1,2025-09-03 20:46:21,LG6400,2678.48,565.08,1414.10,699.30,0.99,1,0.98,0.99,221.75,216.06,234.11,215.08,4.03,2.63,6.15,3.30,50.06,2968.70,151.46,1,121.53,3.58,1.69,3.85,0.66,7.31,0.13
LAUNDROMAT,2,M3_2,2025-09-03 20:46:21,LG6400,2093.26,1093.82,960.04,39.41,0.97,0.97,0.95,0.98,230.09,238.34,218.78,233.16,3.17,4.72,4.61,0.17,49.51,2722.04,141.73,0,170.19,4.13,4.41,3.88,7.85,1.47,0.11
LAUNDROMAT,1,M3_1,2025-09-03 20:46:26,LG6400,2140.04,1061.90,643.89,434.25,0.97,0.96,1,0.95,228.30,231.04,214.81,239.06,3.24,4.80,3.01,1.91,50.20,2971.48,151.48,0,121.56,1.78,0.26,2.88,2.55,5.73,1.80
LAUNDROMAT,2,M3_2,2025-09-03 20:46:26,LG6400,2095.41,296.45,1218.24,580.72,0.97,0.97,0.96,0.99,225.13,237.70,217.92,219.77,3.26,1.29,5.82,2.67,50.12,2725.60,141.77,1,170.20,1,0.90,3.38,6.81,3.88,2.09
LAUNDROMAT,1,M3_1,2025-09-03 20:46:31,LG6400,1829.36,1069.09,471.18,289.09,0.97,0.97,0.99,0.95,223.96,226.07,233.99,211.81,2.79,4.89,2.04,1.43,49.91,2974.36,151.49,0,121.59,0.57,0.76,0.88,0.01,4.67,7.39
LAUNDROMAT,2,M3_2,2025-09-03 20:46:31,LG6400,1817.85,573.67,1240.31,3.87,0.98,0.97,0.99,0.97,218.66,210.25,235.06,210.68,2.72,2.81,5.34,0.02,50.49,2729.79,141.80,0,170.25,4.57,1.88,3.85,3.95,1.52,3.44
LAUNDROMAT,1,M3_1,2025-09-03 20:46:36,LG6400,3196.23,1365.05,705.25,1125.94,0.98,0.99,0.96,0.98,219.74,224.60,223.01,211.60,4.95,6.11,3.30,5.45,49.76,2975.54,151.53,1,121.61,2.53,2.20,2.66,5.83,5.37,3.32
LAUNDROMAT,2,M3_2,2025-09-03 20:46:36,LG6400,1198.55,853.39,146.87,198.28,0.99,1,0.97,1,222.30,228.43,224.54,213.94,1.78,3.74,0.68,0.93,49.89,2734.57,141.81,1,170.30,2.41,4.11,2.64,5.07,3.79,5.31
LAUNDROMAT,1,M3_1,2025-09-03 20:46:41,LG6400,3528.76,1285.62,1223.30,1019.84,0.97,0.99,0.95,0.97,234.36,235.44,238.14,229.50,5.16,5.54,5.39,4.57,49.54,2977.40,151.58,0,121.63,2.99,1.75,4.01,4.35,0.16,2.58
LAUNDROMAT,2,M3_2,2025-09-03 20:46:41,LG6400,1658.59,209.20,1300.66,148.74,0.98,1,0.99,0.96,222.09,228.95,219.29,218.03,2.54,0.92,5.99,0.71,49.81,2738.14,141.84,1,170.31,4.82,4.68,0.58,5.58,0.89,6.39
LAUNDROMAT,1,M3_1,2025-09-03 20:46:46,LG6400,1383.06,157.10,962.30,263.67,0.99,0.99,0.98,0.99,230.94,232.55,233.08,227.17,2.02,0.68,4.20,1.17,49.70,2979.55,151.62,0,121.65,4.56,3.64,2.11,7.79,7.68,4.51
LAUNDROMAT,2,M3_2,2025-09-03 20:46:46,LG6400,1909.07,736.17,900.84,272.06,0.96,0.96,0.98,0.95,229.13,234.84,216.24,236.30,2.91,3.27,4.26,1.21,50.20,2741.40,141.87,1,170.36,1.44,0.08,4.30,6.22,5.95,2.20
LAUNDROMAT,1,M3_1,2025-09-03 20:46:51,LG6400,1873.72,575.77,635.08,662.87,0.97,0.96,0.97,0.98,224.45,217.34,220.77,235.22,2.87,2.77,2.95,2.88,49.72,2982.83,151.63,0,121.70,4.42,3.61,3.87,4.24,5.31,0.18
LAUNDROMAT,2,M3_2,2025-09-03 20:46:51,LG6400,2601.28,692.27,845.59,1063.42,0.98,0.97,0.99,0.97,228.64,237.27,210.80,237.83,3.89,3.01,4.06,4.61,49.99,2745.28,141.89,0,170.40,1.63,3.67,2.02,0.16,0.83,0.57
LAUNDROMAT,1,M3_1,2025-09-03 20:46:56,LG6400,2279.54,1354.63,776.89,148.03,0.97,0.96,0.97,0.97,221.96,223.98,225.17,216.71,3.51,6.28,3.56,0.70,49.74,2985,151.66,0,121.72,0.07,1.32,0.04,7.20,5.30,4.05
LAUNDROMAT,2,M3_2,2025-09-03 20:46:56,LG6400,2046.68,224.41,1285.14,537.14,0.98,0.99,1,0.95,217.29,215.18,220.85,215.82,3.17,1.06,5.83,2.62,50.45,2750.27,141.91,0,170.42,2.64,1.44,0.50,0.83,2.77,5.02
LAUNDROMAT,1,M3_1,2025-09-03 20:47:01,LG6400,1064.28,38.90,129.17,896.21,0.98,0.97,0.97,1,231.28,227.45,233.75,232.63,1.54,0.18,0.57,3.86,50.06,2986.61,151.68,1,121.74,0.98,2.02,4.32,1.78,8,4.29
LAUNDROMAT,2,M3_2,2025-09-03 20:47:01,LG6400,1416.93,610.23,656.13,150.57,0.98,0.98,0.99,0.97,225.30,212.41,236.40,227.10,2.14,2.94,2.79,0.68,49.76,2754.67,141.96,1,170.46,2.78,4.80,0.46,4.12,5.26,4.82
LAUNDROMAT,1,M3_1,2025-09-03 20:47:06,LG6400,1769.69,130.10,880.73,758.86,0.97,0.98,0.98,0.96,222.19,221.72,230.71,214.13,2.74,0.60,3.91,3.71,50.34,2989.17,151.71,0,121.77,0.48,1.30,0.55,3.42,1,0.59
LAUNDROMAT,2,M3_2,2025-09-03 20:47:06,LG6400,2985.46,902.96,1109.92,972.58,0.99,0.99,0.99,0.98,224.67,221.23,235.56,217.23,4.48,4.11,4.78,4.56,50.14,2757.52,141.97,0,170.47,1.20,1.54,2.42,2.98,0,0.11
LAUNDROMAT,1,M3_1,2025-09-03 20:47:11,LG6400,983.29,369.66,122.35,491.28,0.97,0.97,0.96,0.99,228.32,225,236.95,223,1.49,1.69,0.54,2.23,49.67,2992.38,151.76,1,121.81,0.37,3.39,0.21,5.18,3.11,0.62
LAUNDROMAT,2,M3_2,2025-09-03 20:47:11,LG6400,3053.21,647.42,1294.08,1111.71,0.97,0.96,0.98,0.98,223.29,210.53,222.52,236.83,4.65,3.20,5.95,4.79,50.26,2761.60,142.01,0,170.51,1.21,4.96,4.52,2.94,1.96,5.74
LAUNDROMAT,1,M3_1,2025-09-03 20:47:16,LG6400,1401.84,517.96,518.14,365.74,0.97,0.97,0.95,1,219.91,214.24,224.28,221.20,2.19,2.49,2.43,1.66,50.03,2997.05,151.81,1,121.85,2.46,4.39,2.05,0.23,2.78,5.93
LAUNDROMAT,2,M3_2,2025-09-03 20:47:16,LG6400,2466.09,802.04,717.49,946.56,0.99,0.97,0.99,1,227.17,227.33,215.77,238.41,3.65,3.63,3.35,3.98,49.70,2763.72,142.03,0,170.52,0.81,4.46,0.45,7.48,4.01,4.15
LAUNDROMAT,1,M3_1,2025-09-03 20:47:21,LG6400,2137.64,1244.37,787.87,105.39,0.97,0.96,0.96,1,221.69,223.72,211.02,230.32,3.38,5.79,3.90,0.46,49.75,2999.40,151.84,0,121.90,1.41,1.49,0.76,0.23,3.11,6.88
